response_id,response,screen_time_hours,screen_time_minutes
R_522SNNWpyW05FIq,"Response(id='resp_04a021409cd96a0600695f7dec85608196ae63d281a114a490', created_at=1767865836.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_04a021409cd96a0600695f7dee160c8196b28bc361655dd089', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_04a021409cd96a0600695f7df104708196a39b3d3489cbe96a', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""15"", ""screen_time_minutes"": ""56""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865841, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,56
R_2NxkcyRLtJGatMv,"Response(id='resp_053ff28db17b337300695f7dec5a7481a0a0a08d57e697a1b7', created_at=1767865836.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_053ff28db17b337300695f7ded2e7881a0a849bfa4a0780c60', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_053ff28db17b337300695f7df1e1b481a0a73b33de1ecded08', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 1, ""screen_time_minutes"": 21}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1893, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2107), user=None, billing={'payer': 'developer'}, completed_at=1767865842, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,21
R_8pzRVqralGKBhn3,"Response(id='resp_06a61024e63aa6ad00695f7deb8088819580d3b4d90b3d3dd5', created_at=1767865835.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06a61024e63aa6ad00695f7debdd8481959e74ed6febacd21f', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06a61024e63aa6ad00695f7df222e4819593f9e7fb2bc8a2e0', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 50}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=144, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=342, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=486), user=None, billing={'payer': 'developer'}, completed_at=1767865843, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,50
R_2Nx143AJjMhBkVz,"Response(id='resp_080ce00971e265ab00695f7deeec8c8196a6ee0db3f020c4ee', created_at=1767865838.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_080ce00971e265ab00695f7def9df88196b1875586fc29fdd1', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_080ce00971e265ab00695f7df35c688196a0fce135e8bd0443', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""25"", ""screen_time_minutes"": ""18""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865843, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",25,18
R_2To3gxU8kFF5DqV,"Response(id='resp_0104cb5ffaf0725000695f7df3d3d481a39a79cd44ee2781f8', created_at=1767865843.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0104cb5ffaf0725000695f7df46ccc81a3897cacae732d425c', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0104cb5ffaf0725000695f7df5fdcc81a3a856860e1c09e880', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""4"",""screen_time_minutes"":""20""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1978), user=None, billing={'payer': 'developer'}, completed_at=1767865846, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,20
R_3bTFnASA2wIrnbz,"Response(id='resp_0b2c3c70681656fd00695f7df0e2fc81a1854a3a506492efc1', created_at=1767865840.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0b2c3c70681656fd00695f7df18eb481a18a92f40a9e7377d8', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0b2c3c70681656fd00695f7df5734881a18928ba7b29ff9a85', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 0, ""screen_time_minutes"": 57}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865846, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",0,57
R_1dQp9rL3xlpW9Wv,"Response(id='resp_0ce7777c4a11d97200695f7df30ea4819197c4be1b6b394a6f', created_at=1767865843.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ce7777c4a11d97200695f7df3e8e48191ac3142caf6e7f295', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ce7777c4a11d97200695f7df6bc8c81918708c97d0b31aa72', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 54,\n  ""screen_time_minutes"": 16\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2080), user=None, billing={'payer': 'developer'}, completed_at=1767865847, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",54,16
R_5g88As5RQ6t4wLv,"Response(id='resp_0f42239ec911200a00695f7df2bad8819482570231b7aa1c22', created_at=1767865842.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f42239ec911200a00695f7df357048194ace075171931eb92', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f42239ec911200a00695f7df70b888194a71aa0fb958183b8', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 6, ""screen_time_minutes"": 14}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=342, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2204), user=None, billing={'payer': 'developer'}, completed_at=1767865847, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",6,14
R_8Nw8d5djuI3bL69,"Response(id='resp_0973a49c417a878900695f7df31008819f99f3e03607f01ccb', created_at=1767865843.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0973a49c417a878900695f7df4515c819f868e432359a51d89', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0973a49c417a878900695f7df72178819f846ff51d418c964c', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 19, ""screen_time_minutes"": 32}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865847, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",19,32
R_8OMy3KmneXKjivq,"Response(id='resp_07b649f5b2c9c74d00695f7df708fc81a2aa4052ffbfab7eaf', created_at=1767865847.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_07b649f5b2c9c74d00695f7df7d91c81a2b1fe75f78303da8a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_07b649f5b2c9c74d00695f7df9f55481a296ab12902fa68d44', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""4"",""screen_time_minutes"":""46""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1978), user=None, billing={'payer': 'developer'}, completed_at=1767865850, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,46
