topic_id,p_topic,topic_keywords,type,question_name,order,user_id_raw,T,treatment,topic_label
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_closing_summary,28,31420170,3,Direct persuasion,Physical Strategies to Limit Phone Use
7,0.8350907690317839,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,followup_past_positives,2,48568070,2,Ambivalence,Unproductive and Prolonged Scrolling
7,0.5152896699861814,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_positives,4,48568070,2,Ambivalence,Unproductive and Prolonged Scrolling
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_negatives,6,48568070,2,Ambivalence,Struggling to Regulate Social Media Use
13,0.6248419636487988,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,deepen_negatives,8,48568070,2,Ambivalence,Managing YouTube Viewing Time
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_discrepancy,10,48568070,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,12,48568070,2,Ambivalence,Struggling to Regulate Social Media Use
12,1.0,right - perfect - ve got - fine - did - good - change - completely - think - plan,answer,first_scaling_question,14,48568070,2,Ambivalence,Explicit Confirmation of Accuracy
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,importance_followup_higher,18,48568070,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,imagine_consequences,20,48568070,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,second_scaling_question,22,48568070,2,Ambivalence,Balancing Connection and Social Media Use
7,0.9000376748521962,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,confidence_followup_higher,26,48568070,2,Ambivalence,Unproductive and Prolonged Scrolling
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,strengths_past_success,28,48568070,2,Ambivalence,Social Media Impact on Energy and Productivity
2,0.6987222855075347,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,menu_of_choices_1,30,48568070,2,Ambivalence,Social Media Impact on Energy and Productivity
18,1.0,question - don know - know - thought - ideas - based - read - main - different - guess,answer,action_step,32,48568070,2,Ambivalence,Expressions of Uncertainty and Clarification
7,0.8457878333892394,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,review_interview,34,48568070,2,Ambivalence,Unproductive and Prolonged Scrolling
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,36,48568070,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_positives,2,26079610,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,26079610,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,26079610,2,Ambivalence,Balancing Connection and Social Media Use
2,0.8598795449923087,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,deepen_negatives,8,26079610,2,Ambivalence,Social Media Impact on Energy and Productivity
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,values_discrepancy,10,26079610,2,Ambivalence,Daily Timing of Social Media Use
25,1.0,person - kind - want - aware - don think - sense - leave - productive - just feel - conscious,answer,summary_understanding,12,26079610,2,Ambivalence,Perceived Productivity and Social Media Conflict
16,1.0,perfect - pretty - thoughts - experience - job - balance - change - feel - moment - definitely,answer,first_scaling_question,14,26079610,2,Ambivalence,Agreement with Summary Statements
0,0.8113965268171474,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,importance_followup_higher,18,26079610,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,imagine_consequences,20,26079610,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,22,26079610,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,confidence_followup_higher,26,26079610,2,Ambivalence,Balancing Connection and Social Media Use
6,0.7386760571664079,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,strengths_past_success,28,26079610,2,Ambivalence,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,30,26079610,2,Ambivalence,Struggling to Regulate Social Media Use
1,0.7848630337873019,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,action_step,32,26079610,2,Ambivalence,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,review_interview,34,26079610,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,36,26079610,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,26249443,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,26249443,3,Direct persuasion,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,26249443,3,Direct persuasion,Balancing Connection and Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,26249443,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,0.7840700465605666,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,26249443,3,Direct persuasion,Balancing Connection and Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,26249443,3,Direct persuasion,Improving Focus and Productivity
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,26249443,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,0.8461533046434491,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_commitment_rule,18,26249443,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_positives,2,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,6992331,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,6992331,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negatives,8,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_discrepancy,10,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,12,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
16,1.0,perfect - pretty - thoughts - experience - job - balance - change - feel - moment - definitely,answer,first_scaling_question,14,6992331,2,Ambivalence,Agreement with Summary Statements
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,importance_followup_higher,18,6992331,2,Ambivalence,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,imagine_consequences,20,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,22,6992331,2,Ambivalence,Improving Focus and Productivity
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,confidence_followup_higher,26,6992331,2,Ambivalence,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,strengths_past_success,28,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
9,0.5384171613846674,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,30,6992331,2,Ambivalence,Challenges in Sustaining Personal Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,32,6992331,2,Ambivalence,Struggling to Regulate Social Media Use
8,0.4170614814496958,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,review_interview,34,6992331,2,Ambivalence,Self-Confidence in Behavior Change
0,0.3989598478168369,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,36,6992331,2,Ambivalence,Balancing Connection and Social Media Use
1,0.1723364471440767,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_reaction_relevance,2,77388223,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_habits_map,4,77388223,3,Direct persuasion,Balancing Connection and Social Media Use
