topic_id,user_id_raw,T,treatment,topic_label
9,33088970,1,Change Talk,Challenges in Sustaining Personal Change
10,33088970,1,Change Talk,App and Notification Use Management
1,33088970,1,Change Talk,Physical Strategies to Limit Phone Use
-1,33088970,1,Change Talk,Struggling to Regulate Social Media Use
0,83854215,1,Change Talk,Balancing Connection and Social Media Use
-1,83854215,1,Change Talk,Struggling to Regulate Social Media Use
-1,83854215,1,Change Talk,Struggling to Regulate Social Media Use
-1,83854215,1,Change Talk,Struggling to Regulate Social Media Use
-1,83854215,1,Change Talk,Struggling to Regulate Social Media Use
16,83854215,1,Change Talk,Agreement with Summary Statements
1,83854215,1,Change Talk,Physical Strategies to Limit Phone Use
-1,83854215,1,Change Talk,Struggling to Regulate Social Media Use
3,83854215,1,Change Talk,Confidence in Changing Social Media Use
1,83854215,1,Change Talk,Physical Strategies to Limit Phone Use
1,83854215,1,Change Talk,Physical Strategies to Limit Phone Use
-1,83854215,1,Change Talk,Struggling to Regulate Social Media Use
2,83854215,1,Change Talk,Social Media Impact on Energy and Productivity
20,7509030,1,Change Talk,Perceived Excessive Social Media Use
-1,7509030,1,Change Talk,Struggling to Regulate Social Media Use
5,7509030,1,Change Talk,Daily Timing of Social Media Use
-1,7509030,1,Change Talk,Struggling to Regulate Social Media Use
1,7509030,1,Change Talk,Physical Strategies to Limit Phone Use
27,7509030,1,Change Talk,Affirmations and Confirmations
3,7509030,1,Change Talk,Confidence in Changing Social Media Use
-1,7509030,1,Change Talk,Struggling to Regulate Social Media Use
4,7509030,1,Change Talk,Improving Focus and Productivity
3,7509030,1,Change Talk,Confidence in Changing Social Media Use
0,7509030,1,Change Talk,Balancing Connection and Social Media Use
1,7509030,1,Change Talk,Physical Strategies to Limit Phone Use
6,7509030,1,Change Talk,Challenges in Changing Social Media Habits
4,7509030,1,Change Talk,Improving Focus and Productivity
4,7509030,1,Change Talk,Improving Focus and Productivity
0,7509030,1,Change Talk,Balancing Connection and Social Media Use
-1,23738046,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,23738046,3,Direct persuasion,Struggling to Regulate Social Media Use
0,23738046,3,Direct persuasion,Balancing Connection and Social Media Use
-1,23738046,3,Direct persuasion,Struggling to Regulate Social Media Use
20,23738046,3,Direct persuasion,Perceived Excessive Social Media Use
4,23738046,3,Direct persuasion,Improving Focus and Productivity
1,23738046,3,Direct persuasion,Physical Strategies to Limit Phone Use
12,23738046,3,Direct persuasion,Explicit Confirmation of Accuracy
7,23738046,3,Direct persuasion,Unproductive and Prolonged Scrolling
1,23738046,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,23738046,3,Direct persuasion,Struggling to Regulate Social Media Use
1,23738046,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,10986543,1,Change Talk,Balancing Connection and Social Media Use
11,10986543,1,Change Talk,Negative Content and Ad Intrusion
-1,10986543,1,Change Talk,Struggling to Regulate Social Media Use
-1,10986543,1,Change Talk,Struggling to Regulate Social Media Use
4,10986543,1,Change Talk,Improving Focus and Productivity
12,10986543,1,Change Talk,Explicit Confirmation of Accuracy
3,10986543,1,Change Talk,Confidence in Changing Social Media Use
-1,10986543,1,Change Talk,Struggling to Regulate Social Media Use
-1,10986543,1,Change Talk,Struggling to Regulate Social Media Use
17,10986543,1,Change Talk,No Specific Thoughts or Ideas
-1,10986543,1,Change Talk,Struggling to Regulate Social Media Use
6,10986543,1,Change Talk,Challenges in Changing Social Media Habits
0,59637277,2,Ambivalence,Balancing Connection and Social Media Use
0,59637277,2,Ambivalence,Balancing Connection and Social Media Use
-1,59637277,2,Ambivalence,Struggling to Regulate Social Media Use
-1,59637277,2,Ambivalence,Struggling to Regulate Social Media Use
5,59637277,2,Ambivalence,Daily Timing of Social Media Use
2,59637277,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,59637277,2,Ambivalence,Struggling to Regulate Social Media Use
8,59637277,2,Ambivalence,Self-Confidence in Behavior Change
15,59637277,2,Ambivalence,Gradual Reduction of Social Media Use
6,59637277,2,Ambivalence,Challenges in Changing Social Media Habits
21,59637277,2,Ambivalence,Reliance on Personal Willpower
9,59637277,2,Ambivalence,Challenges in Sustaining Personal Change
-1,59637277,2,Ambivalence,Struggling to Regulate Social Media Use
-1,59637277,2,Ambivalence,Struggling to Regulate Social Media Use
0,59637277,2,Ambivalence,Balancing Connection and Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
7,19326009,1,Change Talk,Unproductive and Prolonged Scrolling
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
0,19326009,1,Change Talk,Balancing Connection and Social Media Use
1,19326009,1,Change Talk,Physical Strategies to Limit Phone Use
5,19326009,1,Change Talk,Daily Timing of Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
5,19326009,1,Change Talk,Daily Timing of Social Media Use
-1,19326009,1,Change Talk,Struggling to Regulate Social Media Use
-1,88190019,2,Ambivalence,Struggling to Regulate Social Media Use
-1,88190019,2,Ambivalence,Struggling to Regulate Social Media Use
13,88190019,2,Ambivalence,Managing YouTube Viewing Time
7,88190019,2,Ambivalence,Unproductive and Prolonged Scrolling
18,88190019,2,Ambivalence,Expressions of Uncertainty and Clarification
6,88190019,2,Ambivalence,Challenges in Changing Social Media Habits
0,88190019,2,Ambivalence,Balancing Connection and Social Media Use
3,88190019,2,Ambivalence,Confidence in Changing Social Media Use
3,88190019,2,Ambivalence,Confidence in Changing Social Media Use
-1,88190019,2,Ambivalence,Struggling to Regulate Social Media Use
3,88190019,2,Ambivalence,Confidence in Changing Social Media Use
0,88190019,2,Ambivalence,Balancing Connection and Social Media Use
9,88190019,2,Ambivalence,Challenges in Sustaining Personal Change
4,88190019,2,Ambivalence,Improving Focus and Productivity
1,88190019,2,Ambivalence,Physical Strategies to Limit Phone Use
0,88190019,2,Ambivalence,Balancing Connection and Social Media Use
-1,81183483,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,81183483,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,13343799,2,Ambivalence,Struggling to Regulate Social Media Use
0,13343799,2,Ambivalence,Balancing Connection and Social Media Use
0,13343799,2,Ambivalence,Balancing Connection and Social Media Use
0,13343799,2,Ambivalence,Balancing Connection and Social Media Use
-1,13343799,2,Ambivalence,Struggling to Regulate Social Media Use
11,13343799,2,Ambivalence,Negative Content and Ad Intrusion
-1,13343799,2,Ambivalence,Struggling to Regulate Social Media Use
3,13343799,2,Ambivalence,Confidence in Changing Social Media Use
3,13343799,2,Ambivalence,Confidence in Changing Social Media Use
3,13343799,2,Ambivalence,Confidence in Changing Social Media Use
-1,13343799,2,Ambivalence,Struggling to Regulate Social Media Use
3,13343799,2,Ambivalence,Confidence in Changing Social Media Use
1,13343799,2,Ambivalence,Physical Strategies to Limit Phone Use
3,13343799,2,Ambivalence,Confidence in Changing Social Media Use
6,13343799,2,Ambivalence,Challenges in Changing Social Media Habits
10,13343799,2,Ambivalence,App and Notification Use Management
-1,13343799,2,Ambivalence,Struggling to Regulate Social Media Use
11,13343799,2,Ambivalence,Negative Content and Ad Intrusion
0,47951946,2,Ambivalence,Balancing Connection and Social Media Use
0,47951946,2,Ambivalence,Balancing Connection and Social Media Use
0,47951946,2,Ambivalence,Balancing Connection and Social Media Use
2,47951946,2,Ambivalence,Social Media Impact on Energy and Productivity
0,21982165,1,Change Talk,Balancing Connection and Social Media Use
0,21982165,1,Change Talk,Balancing Connection and Social Media Use
-1,21982165,1,Change Talk,Struggling to Regulate Social Media Use
2,21982165,1,Change Talk,Social Media Impact on Energy and Productivity
4,21982165,1,Change Talk,Improving Focus and Productivity
-1,21982165,1,Change Talk,Struggling to Regulate Social Media Use
3,21982165,1,Change Talk,Confidence in Changing Social Media Use
4,21982165,1,Change Talk,Improving Focus and Productivity
3,21982165,1,Change Talk,Confidence in Changing Social Media Use
0,21982165,1,Change Talk,Balancing Connection and Social Media Use
0,21982165,1,Change Talk,Balancing Connection and Social Media Use
7,42690260,2,Ambivalence,Unproductive and Prolonged Scrolling
0,42690260,2,Ambivalence,Balancing Connection and Social Media Use
0,42690260,2,Ambivalence,Balancing Connection and Social Media Use
-1,42690260,2,Ambivalence,Struggling to Regulate Social Media Use
5,42690260,2,Ambivalence,Daily Timing of Social Media Use
2,42690260,2,Ambivalence,Social Media Impact on Energy and Productivity
0,42690260,2,Ambivalence,Balancing Connection and Social Media Use
0,42690260,2,Ambivalence,Balancing Connection and Social Media Use
-1,42690260,2,Ambivalence,Struggling to Regulate Social Media Use
3,42690260,2,Ambivalence,Confidence in Changing Social Media Use
3,42690260,2,Ambivalence,Confidence in Changing Social Media Use
-1,42690260,2,Ambivalence,Struggling to Regulate Social Media Use
1,42690260,2,Ambivalence,Physical Strategies to Limit Phone Use
5,42690260,2,Ambivalence,Daily Timing of Social Media Use
0,42690260,2,Ambivalence,Balancing Connection and Social Media Use
7,56773930,3,Direct persuasion,Unproductive and Prolonged Scrolling
-1,56773930,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,56773930,3,Direct persuasion,Struggling to Regulate Social Media Use
2,56773930,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,56773930,3,Direct persuasion,Balancing Connection and Social Media Use
0,9840110,2,Ambivalence,Balancing Connection and Social Media Use
-1,9840110,2,Ambivalence,Struggling to Regulate Social Media Use
0,9840110,2,Ambivalence,Balancing Connection and Social Media Use
-1,9840110,2,Ambivalence,Struggling to Regulate Social Media Use
11,9840110,2,Ambivalence,Negative Content and Ad Intrusion
11,9840110,2,Ambivalence,Negative Content and Ad Intrusion
12,9840110,2,Ambivalence,Explicit Confirmation of Accuracy
2,9840110,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,9840110,2,Ambivalence,Struggling to Regulate Social Media Use
-1,9840110,2,Ambivalence,Struggling to Regulate Social Media Use
6,9840110,2,Ambivalence,Challenges in Changing Social Media Habits
-1,9840110,2,Ambivalence,Struggling to Regulate Social Media Use
18,9840110,2,Ambivalence,Expressions of Uncertainty and Clarification
10,9840110,2,Ambivalence,App and Notification Use Management
5,9840110,2,Ambivalence,Daily Timing of Social Media Use
-1,9840110,2,Ambivalence,Struggling to Regulate Social Media Use
-1,75701257,1,Change Talk,Struggling to Regulate Social Media Use
-1,75701257,1,Change Talk,Struggling to Regulate Social Media Use
2,75701257,1,Change Talk,Social Media Impact on Energy and Productivity
-1,75701257,1,Change Talk,Struggling to Regulate Social Media Use
4,75701257,1,Change Talk,Improving Focus and Productivity
12,75701257,1,Change Talk,Explicit Confirmation of Accuracy
3,75701257,1,Change Talk,Confidence in Changing Social Media Use
14,75701257,1,Change Talk,Affirming Importance and Priority
4,75701257,1,Change Talk,Improving Focus and Productivity
3,75701257,1,Change Talk,Confidence in Changing Social Media Use
8,75701257,1,Change Talk,Self-Confidence in Behavior Change
10,75701257,1,Change Talk,App and Notification Use Management
10,75701257,1,Change Talk,App and Notification Use Management
10,75701257,1,Change Talk,App and Notification Use Management
1,75701257,1,Change Talk,Physical Strategies to Limit Phone Use
-1,75701257,1,Change Talk,Struggling to Regulate Social Media Use
-1,37362963,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,37362963,3,Direct persuasion,Struggling to Regulate Social Media Use
10,37362963,3,Direct persuasion,App and Notification Use Management
4,37362963,3,Direct persuasion,Improving Focus and Productivity
0,37362963,3,Direct persuasion,Balancing Connection and Social Media Use
-1,37362963,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,37362963,3,Direct persuasion,Struggling to Regulate Social Media Use
19,37362963,3,Direct persuasion,Preference for Gradual Social Media Reduction
1,37362963,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,37362963,3,Direct persuasion,Struggling to Regulate Social Media Use
7,37362963,3,Direct persuasion,Unproductive and Prolonged Scrolling
22,37362963,3,Direct persuasion,Setting Limits on Phone Use
-1,13656121,1,Change Talk,Struggling to Regulate Social Media Use
0,13656121,1,Change Talk,Balancing Connection and Social Media Use
5,13656121,1,Change Talk,Daily Timing of Social Media Use
-1,13656121,1,Change Talk,Struggling to Regulate Social Media Use
4,13656121,1,Change Talk,Improving Focus and Productivity
12,13656121,1,Change Talk,Explicit Confirmation of Accuracy
3,13656121,1,Change Talk,Confidence in Changing Social Media Use
-1,13656121,1,Change Talk,Struggling to Regulate Social Media Use
-1,13656121,1,Change Talk,Struggling to Regulate Social Media Use
0,13656121,1,Change Talk,Balancing Connection and Social Media Use
-1,13656121,1,Change Talk,Struggling to Regulate Social Media Use
6,13656121,1,Change Talk,Challenges in Changing Social Media Habits
-1,13656121,1,Change Talk,Struggling to Regulate Social Media Use
1,13656121,1,Change Talk,Physical Strategies to Limit Phone Use
0,13656121,1,Change Talk,Balancing Connection and Social Media Use
0,66896805,1,Change Talk,Balancing Connection and Social Media Use
-1,66896805,1,Change Talk,Struggling to Regulate Social Media Use
13,66896805,1,Change Talk,Managing YouTube Viewing Time
-1,66896805,1,Change Talk,Struggling to Regulate Social Media Use
13,66896805,1,Change Talk,Managing YouTube Viewing Time
13,66896805,1,Change Talk,Managing YouTube Viewing Time
-1,66896805,1,Change Talk,Struggling to Regulate Social Media Use
0,66896805,1,Change Talk,Balancing Connection and Social Media Use
